-1,-1,6.666666666666667,0,-1,1,3,0,0,0,-1,-1,-1,15,0,22,0,29,-1,2,0,-1,1
0,1,6.666666666666667,0,-1,-1,3,0,0,0,-1,0,0,14,0,22,0,29,68,2,0,0,1
0,0,7.0,0,-1,0,3,0,0,0,12287327,0,0,15,0,23,0,30,0,2,0,0,1
-1,1,7.0,0,-1,0,3,0,0,0,8333135,0,0,15,0,23,0,30,1,2,0,0,1
-1,0,7.333333333333333,0,-1,0,3,0,0,0,17065844,0,0,16,0,24,0,31,0,2,0,0,1
1,1,8.0,0,-1,0,3,0,0,0,-1,0,0,18,0,26,0,33,23,2,0,0,1
1,1,5.5,0,-1,0,4,0,0,0,-1,0,0,13,0,25,0,32,23,2,0,0,1
-1,1,7.0,0,-1,0,3,0,0,0,-1,0,0,16,0,23,0,30,0,2,0,0,1
0,1,5.8,0,-1,-1,5,0,0,0,-1,0,0,9,0,33,0,40,8,2,0,0,1
1,1,4.8,0,-1,1,5,0,0,0,-1,0,0,8,0,28,0,35,1,2,0,0,1
-1,1,5.6,0,-1,1,5,0,0,0,-1,0,0,8,0,32,0,39,1,2,0,0,1
1,1,5.8,0,-1,1,5,0,0,0,-1,0,0,9,0,33,0,40,1,2,0,0,1
-1,1,7.333333333333333,0,-1,0,3,0,0,0,-1,0,0,16,0,24,0,31,1,2,0,0,1
1,1,8.333333333333334,0,-1,0,3,0,0,0,9582421,1,1,19,0,27,0,34,1,2,0,0,1
-1,1,9.333333333333334,0,-1,0,3,0,0,0,8379170,0,0,22,0,30,0,37,1,2,0,0,1
-1,1,5.333333333333333,0,-1,0,3,0,0,0,-1,0,0,10,0,18,0,25,45,2,0,0,1
1,0,7.333333333333333,0,-1,0,3,0,0,0,-1,0,0,16,0,24,0,31,0,2,0,0,1
1,1,7.0,0,-1,0,3,0,0,0,-1,0,0,15,0,23,0,30,21,2,0,0,1
1,1,6.0,0,-1,1,3,0,0,0,-1,0,0,12,0,20,0,27,21,2,0,0,1
1,0,7.333333333333333,0,-1,1,3,0,0,0,19007643,0,0,16,0,24,0,31,1,2,0,0,1
1,1,7.333333333333333,0,-1,0,3,0,0,0,-1,0,0,16,0,24,0,31,52,2,0,0,1
