-1,0,4.0,0,51,17,2,0,0,0,2166,0,0,5,0,9,0,16,0,1,0,0,1
0,1,5.666666666666667,6.166666666666667,-1,-1,3,1,0,0,-1,0,0,12,9,19,43,70,2,2,6,0,1
1,0,5.5,0,-1,9,2,0,0,0,-1,0,0,8,0,12,0,19,0,1,0,0,1
-1,1,6.0,0,-1,3,2,0,0,0,8827186,0,0,9,0,13,0,20,1,1,0,0,1
1,1,6.0,3.6666666666666665,1,-1,3,0,0,0,2,0,0,13,5,20,14,41,1,3,3,0,1
1,1,4.0,6.25,-1,2,2,1,0,0,-1,0,0,6,10,9,29,65,2,3,4,0,1
1,1,3.5,0,12,16,2,0,0,0,344,0,0,4,0,8,0,15,0,1,0,0,0
-1,-1,4.333333333333333,0,-1,-1,3,0,0,0,-1,-1,-1,8,0,15,0,22,-1,2,0,-1,1
1,0,6.0,0,-1,-1,2,0,0,0,-1,0,0,9,0,13,0,20,0,1,0,0,1
1,-1,5.5,0,-1,-1,2,0,0,0,-1,-1,-1,8,0,12,0,19,-1,1,0,-1,1
1,1,4.0,0,-1,19,2,0,0,0,-1,0,0,5,0,9,0,16,0,1,0,0,0
1,1,2.5,9.0,-1,3,4,0,1,0,8667968,0,0,3,32,13,50,70,0,3,5,0,1
1,1,6.666666666666667,0,-1,0,3,0,0,0,-1,0,0,14,0,22,0,29,10,2,0,2,1
1,1,8.333333333333334,4.333333333333333,16231,0,3,1,0,0,4972324,0,0,13,9,27,17,51,13,3,3,0,1
1,1,4.0,0,4878,-1,2,0,0,0,38628,0,0,6,0,9,0,16,0,1,0,0,0
-1,1,9.75,8.5,8465,8,4,0,0,0,22789,0,0,13,9,42,20,70,0,2,2,0,1
1,1,3.3333333333333335,0,1,-1,3,0,0,0,21,0,0,6,0,12,0,19,1,2,0,0,0
-1,-1,9.666666666666666,0,-1,0,3,0,0,0,-1,-1,-1,23,0,31,0,38,-1,2,0,-1,1
1,1,9.0,0,-1,0,3,0,0,0,-1,0,0,21,0,29,0,36,1,2,0,0,1
1,0,8.0,4.25,109,-1,2,0,0,0,150,0,0,13,9,17,63,87,0,1,12,0,0
1,0,7.333333333333333,0,-1,1,3,0,0,0,19007643,0,0,16,0,24,0,31,1,2,0,0,1
1,1,7.333333333333333,0,-1,0,3,0,0,0,-1,0,0,17,0,24,0,31,51,2,0,0,1
1,1,8.666666666666666,4.833333333333333,1559,1,3,0,0,0,3818,0,0,20,8,28,35,70,15,2,6,0,1
1,0,6.5,0,484,14,2,0,0,0,1183,0,0,10,0,14,0,21,0,1,0,0,0
-1,1,6.666666666666667,6.333333333333333,-1,7,3,0,0,0,14699734,0,0,11,8,22,22,51,1,2,3,0,1
1,0,8.333333333333334,0,-1,0,3,0,0,0,20235927,0,0,19,0,27,0,35,0,2,0,0,1
-1,0,6.0,0,70,15,2,0,0,0,1046,0,0,9,0,13,0,20,0,1,0,0,0
-1,-1,6.666666666666667,0,-1,1,3,0,0,0,-1,-1,-1,15,0,22,0,29,-1,2,0,-1,1
1,1,2.5,3.4,-1,5,4,1,1,0,-1,0,0,3,4,13,22,42,0,5,5,0,1
1,1,4.666666666666667,3.5,1,-1,3,0,0,0,2,0,0,6,5,16,18,64,1,4,4,0,1
1,1,9.0,7.8,-1,-1,2,0,0,0,10499752,0,0,15,13,19,44,70,1,1,5,0,1
1,1,7.333333333333333,0,-1,0,3,0,0,0,-1,0,0,16,0,24,0,31,0,2,0,0,1
1,1,5.0,0,67,19,2,0,0,0,168,0,0,7,0,11,0,18,1,1,0,0,0
-1,-1,5.333333333333333,0,-1,0,3,0,0,0,-1,-1,-1,11,0,18,0,25,-1,2,0,-1,1
1,0,6.0,0,-1,0,3,0,0,0,-1,0,0,10,0,20,0,27,0,2,0,0,1
1,1,7.666666666666667,0,-1,0,3,0,0,0,-1,0,0,17,0,25,0,32,0,2,0,0,1
-1,1,2.6666666666666665,0,38,22,3,0,0,0,699,0,0,3,0,10,0,17,1,2,0,0,0
-1,-1,6.5,0,-1,7,2,0,0,0,-1,-1,-1,10,0,14,0,21,-1,1,0,-1,1
1,0,3.6666666666666665,0,69,24,3,0,0,0,208,0,0,6,0,13,0,20,0,2,0,0,0
0,1,2.5,0,-1,10,2,0,0,0,11224771,0,0,3,0,6,0,13,110,1,0,0,1
1,1,6.0,0,-1,0,3,0,0,0,-1,0,0,12,0,20,0,27,0,2,0,0,1
-1,1,4.666666666666667,0,-1,0,3,0,0,0,-1,0,0,8,0,16,0,23,5,2,0,0,1
1,1,1.5,5.0,1,-1,2,0,0,0,2,0,0,2,5,4,6,17,7,1,1,0,1
0,1,7.0,0,-1,11,2,0,0,0,10480561,0,0,11,0,15,0,22,152,1,0,0,1
-1,-1,6.333333333333333,0,-1,0,3,0,0,0,-1,-1,-1,13,0,21,0,28,-1,2,0,-1,1
1,1,7.0,5.857142857142857,1,-1,2,0,0,0,2,0,0,11,10,15,48,70,7,2,7,0,1
1,0,2.5,0,19,19,2,0,0,0,596,0,0,3,0,6,0,13,0,1,0,0,0
1,1,8.25,4.333333333333333,1559,1,4,0,0,0,3818,0,0,13,5,36,16,60,15,3,3,0,1
0,1,7.5,7.666666666666667,-1,1,2,1,0,0,-1,0,0,13,12,16,27,50,6,1,3,0,1
-1,1,9.0,0,243,22,2,0,0,0,305,0,0,15,0,19,0,26,0,1,0,0,0
-1,-1,6.666666666666667,0,-1,0,3,0,0,0,-1,-1,-1,15,0,22,0,29,-1,2,0,-1,1
1,1,5.333333333333333,4.666666666666667,1559,1,3,0,0,0,3818,0,0,7,6,18,17,42,15,3,3,0,1
1,1,7.0,8.75,1559,1,3,0,0,0,3818,0,0,16,21,23,40,70,15,2,4,0,1
-1,-1,7.333333333333333,0,-1,0,3,0,0,0,-1,-1,-1,16,0,24,0,31,-1,2,0,-1,1
-1,-1,4.666666666666667,16.0,-1,1,3,1,0,0,-1,-1,-1,6,28,16,35,59,-1,2,2,-1,1
1,0,4.0,0,4,20,2,0,0,0,25,0,0,6,0,9,0,16,0,1,0,0,0
1,0,5.0,0,374,29,2,0,0,0,404,0,0,8,0,11,0,18,0,1,0,0,0
1,1,4.333333333333333,0,8,19,3,0,0,0,510,0,0,8,0,15,0,22,0,2,0,0,0
-1,-1,7.333333333333333,0,-1,0,3,0,0,0,17101563,-1,-1,16,0,24,0,31,-1,2,0,-1,1
-1,-1,4.0,0,-1,-1,2,0,0,0,-1,-1,-1,5,0,9,0,16,-1,1,0,-1,1
-1,1,5.0,0,389,12,2,0,0,0,1174,0,0,7,0,11,0,18,230,1,0,1,0
1,1,6.666666666666667,5.333333333333333,-1,0,3,1,0,0,12046959,0,0,14,9,22,19,48,6,3,3,0,1
1,1,3.5,0,28,22,2,0,0,0,164,0,0,4,0,8,0,15,1,1,0,0,0
-1,1,5.5,0,646,20,2,0,0,0,2122,0,0,8,0,12,0,19,1,1,0,0,0
1,1,4.0,6.5,-1,0,6,1,0,0,-1,0,0,7,9,29,30,70,1,3,4,0,1
-1,-1,6.0,0,-1,0,4,0,0,0,-1,-1,-1,15,0,27,0,34,-1,2,0,-1,1
-1,1,8.5,9.75,-1,-1,2,1,0,0,-1,0,0,14,32,18,44,69,1,1,4,0,1
1,1,6.5,3.6,-1,12,2,1,0,0,10268095,0,0,11,8,14,46,68,1,2,10,0,1
1,0,4.666666666666667,13.5,-1,-1,3,0,0,0,-1,0,0,6,23,16,30,54,26,2,2,0,1
-1,-1,6.333333333333333,0,-1,0,3,0,0,0,15233063,-1,-1,13,0,21,0,28,-1,2,0,-1,1
1,-1,4.5,0,-1,-1,2,0,0,0,-1,-1,-1,7,0,10,0,17,-1,1,0,-1,1
1,1,8.0,14.0,1559,1,2,0,0,0,3818,0,0,13,16,17,46,70,4,1,3,0,1
-1,-1,9.0,0,-1,0,3,0,0,0,23736673,-1,-1,21,0,29,0,36,-1,2,0,-1,1
-1,-1,5.666666666666667,0,-1,-1,3,0,0,0,-1,-1,-1,11,0,19,0,26,-1,2,0,-1,1
1,1,7.5,0,38,18,2,0,0,0,698,0,0,12,0,16,0,23,0,1,0,0,0
1,1,3.6666666666666665,0,21,21,3,0,0,0,685,0,0,6,0,13,0,20,1,2,0,0,0
1,0,3.5,0,2176,12,2,0,0,0,920,0,0,4,0,8,0,15,0,1,0,0,0
1,1,8.0,0,-1,0,3,0,0,0,-1,0,0,18,0,26,0,33,23,2,0,0,1 
-1,-1,6.0,0,-1,0,4,0,0,0,-1,-1,-1,17,0,27,0,35,-1,3,0,-1,1
1,1,6.0,0,332,-1,2,0,0,0,4190,0,0,9,0,13,0,20,0,1,0,0,0
-1,-1,4.0,4.857142857142857,-1,0,3,0,0,0,-1,-1,-1,6,11,14,41,62,-1,2,7,-1,1
-1,1,3.3333333333333335,0,5,-1,3,0,0,0,75,0,0,6,0,12,0,19,0,2,0,0,0
1,0,3.0,0,44,-1,2,0,0,0,313,0,0,3,0,7,0,14,0,1,0,0,0
0,0,5.666666666666667,3.6666666666666665,1762,1,3,1,0,0,28641,0,0,11,5,19,15,42,0,2,3,0,1
1,1,4.4,0,-1,0,5,0,0,0,-1,0,0,8,0,26,0,33,1,3,0,0,1
-1,0,7.5,0,500,12,2,0,0,0,752,0,0,13,0,16,0,23,0,1,0,0,0
-1,-1,7.666666666666667,0,-1,0,3,0,0,0,-1,-1,-1,17,0,25,0,32,-1,2,0,-1,1
1,1,5.333333333333333,0,-1,11,3,0,0,0,4119971,0,0,11,0,18,0,25,1,2,0,0,1
1,1,3.3333333333333335,0,111,-1,3,0,0,0,1121,0,0,6,0,12,0,19,1,2,0,0,0
1,0,7.0,0,-1,0,3,0,0,0,15167665,0,0,15,0,23,0,30,0,2,0,0,1
1,1,4.0,0,633181,-1,2,0,0,0,611020,0,0,5,0,9,0,16,1,1,0,0,1
1,1,3.5,0,-1,8,2,0,0,0,-1,0,0,4,0,8,0,15,1,1,0,0,0
1,1,9.0,10.0,-1,5,2,0,0,0,-1,0,0,16,15,19,44,70,2,1,4,0,1
1,0,3.0,0,38,20,2,0,0,0,277,0,0,3,0,7,0,14,0,1,0,0,0
1,1,8.5,5.833333333333333,-1,0,2,0,0,0,-1,0,0,14,14,18,41,66,52,2,6,0,1
1,1,7.75,6.0,-1,-1,4,1,0,0,-1,0,0,13,9,34,28,70,3025,3,4,0,1
-1,1,9.333333333333334,0,-1,-1,3,0,0,0,-1,0,0,22,0,30,0,37,14,2,0,2,1
-1,0,3.0,0,49,23,2,0,0,0,44,0,0,3,0,7,0,14,1,1,0,0,0
1,1,2.5,0,2,22,2,0,0,0,7,0,0,3,0,6,0,13,0,1,0,0,0
1,1,3.0,0,5,-1,2,0,0,0,625,0,0,4,0,7,0,14,0,1,0,0,0
1,0,6.666666666666667,0,267,22,3,0,0,0,414,0,0,14,0,22,0,29,0,2,0,0,0
1,1,2.5,0,1508,5,2,0,0,0,667,0,0,3,0,6,0,13,4,1,0,0,0
-1,-1,7.333333333333333,0,-1,0,3,0,0,0,-1,-1,-1,16,0,24,0,31,-1,2,0,-1,1
1,0,5.666666666666667,0,-1,0,3,0,0,0,19708178,0,0,7,0,19,0,26,0,1,0,0,1
1,0,6.0,0,654,8,2,0,0,0,1458,0,0,9,0,13,0,20,0,1,0,0,0
