1,1,6.5,0,259867,14,2,0,0,0,471042,0,0,10,0,14,0,21,1,1,0,0,0
1,0,6.0,0,800,19,2,0,0,0,534,0,0,9,0,13,0,20,0,1,0,0,0
1,1,6.5,0,785,17,2,0,0,0,1902,0,0,10,0,14,0,21,417,1,0,0,0
1,0,8.5,0,20974,10,2,0,0,0,86656,0,0,14,0,18,0,25,1,1,0,0,0
-1,-1,9.666666666666666,0,-1,1,3,0,0,0,-1,-1,-1,24,0,31,0,38,-1,2,0,-1,1
1,1,4.666666666666667,13.5,1559,1,3,0,0,0,3818,0,0,6,23,16,30,54,5,2,2,0,1
1,1,7.0,0,-1,0,2,0,0,0,-1,0,0,11,0,15,0,22,1,1,0,0,1
1,1,5.5,0,1559,1,2,0,0,0,3818,0,0,8,0,12,1,20,15,1,0,0,1
1,1,5.5,0,4450,15,2,0,0,0,60450,0,0,8,0,12,0,19,1,1,0,0,0
-1,0,4.5,0,265,12,2,0,0,0,691,0,0,6,0,10,0,17,0,1,0,0,0
1,1,6.666666666666667,0,-1,2,3,0,0,0,-1,0,0,14,0,22,0,29,19,2,0,0,1
1,1,5.0,0,1,-1,2,0,0,0,393,0,0,7,0,11,0,18,1,1,0,0,0
1,1,3.75,3.3333333333333335,-1,0,8,1,1,0,12046959,0,0,12,10,37,26,70,6,6,6,0,1
1,1,7.0,0,1843,-1,2,0,0,0,8865,0,0,11,0,15,0,22,0,1,0,0,0
-1,0,5.0,0,377,22,2,0,0,0,499,0,0,7,0,11,0,18,0,1,0,0,0
-1,-1,7.5,0,-1,-1,2,0,0,0,-1,-1,-1,12,0,16,0,23,-1,1,0,-1,1
1,-1,4.5,0,10697,16,2,0,0,0,40557,-1,-1,6,0,10,0,17,-1,1,0,-1,0
-1,-1,3.0,0,83,9,2,0,0,0,127,-1,-1,4,0,7,0,14,-1,1,0,-1,0
1,1,4.666666666666667,10.0,1559,1,3,0,0,0,3818,0,0,6,16,16,23,47,15,2,2,0,1
1,1,8.25,4.5,-1,6,4,0,0,0,7246634,0,0,13,5,36,11,54,2,3,2,0,1
1,0,6.666666666666667,4.0,-1,0,3,0,0,0,-1,0,0,14,5,22,10,39,0,3,2,0,1
-1,1,2.5,0,-1,0,4,0,0,0,-1,0,0,3,0,13,0,20,1,3,0,0,1
1,0,6.333333333333333,0,-1,0,3,0,0,0,13926034,0,0,13,0,21,0,28,0,2,0,0,1
-1,-1,7.0,0,-1,0,3,0,0,0,-1,-1,-1,15,0,23,0,30,-1,2,0,-1,1
-1,1,5.0,0,2465,12,2,0,0,0,5674,0,0,7,0,11,0,18,236,1,0,2,0
1,0,6.0,0,-1,0,4,0,0,0,-1,0,0,15,0,27,0,34,0,2,0,0,1
1,1,7.0,0,-1,0,3,0,0,0,-1,0,0,15,0,23,0,30,21,2,0,0,1
1,1,5.8,0,-1,1,5,0,0,0,-1,0,0,9,0,33,0,40,1,2,0,0,1
1,1,5.666666666666667,0,1,-1,3,0,0,0,142,0,0,12,0,19,0,26,1,2,0,0,0
1,1,5.0,5.0,-1,-1,2,1,0,0,13259232,0,0,8,5,11,13,31,0,1,2,0,1
-1,-1,4.25,3.8,-1,-1,4,1,0,0,-1,-1,-1,10,7,20,24,51,-1,4,5,-1,1
1,1,5.75,5.6,-1,-1,4,1,0,0,-1,0,0,8,9,26,33,66,1,3,5,0,1
0,0,4.5,0,199,17,2,0,0,0,194,0,0,6,0,10,0,17,1,1,0,0,0
-1,1,3.0,0,834,15,3,0,0,0,1909,0,0,4,0,11,0,18,0,2,0,0,0
-1,1,6.0,0,1516,14,2,0,0,0,2548,0,0,9,0,13,0,20,1,1,0,0,0
1,1,6.333333333333333,7.2,-1,5,3,1,0,0,-1,0,0,10,10,21,41,70,0,2,5,0,1
-1,-1,7.0,3.3333333333333335,-1,0,2,0,0,0,-1,-1,-1,11,5,15,13,35,-1,2,3,-1,1
-1,0,8.333333333333334,0,-1,0,3,0,0,0,-1,0,0,12,0,27,0,34,0,2,0,0,1
1,1,4.5,0,633181,-1,2,0,0,0,611020,0,0,6,0,10,0,17,1,1,0,0,1
-1,0,7.333333333333333,0,-1,0,3,0,0,0,17065844,0,0,16,0,24,0,31,0,2,0,0,1
-1,1,4.0,0,6873,11,2,0,0,0,45740,0,0,5,0,9,0,16,0,1,0,0,0
1,1,5.333333333333333,6.25,-1,2,3,1,0,0,-1,0,0,11,12,18,29,54,1,3,4,0,1
1,0,5.5,0,8,-1,2,0,0,0,624,0,0,8,0,12,0,19,0,1,0,0,0
-1,1,4.666666666666667,11.5,-1,-1,3,0,0,0,-1,0,0,6,19,16,26,50,0,2,2,0,1
1,0,4.333333333333333,0,-1,5,6,1,0,0,-1,1,0,6,0,31,0,38,1,2,0,0,1
-1,1,7.0,0,17166,10,2,0,0,0,5393,0,0,11,0,15,0,22,0,1,0,0,0
1,0,4.666666666666667,12.0,-1,0,3,0,0,0,-1,0,0,6,20,16,27,51,0,2,2,0,1
-1,-1,5.0,0,-1,0,3,0,0,0,-1,-1,-1,9,0,17,0,24,-1,2,0,-1,1
-1,0,2.3333333333333335,0,362,25,3,0,0,0,766,0,0,3,0,9,0,16,0,2,0,0,0
-1,0,9.333333333333334,0,-1,0,3,0,0,0,8398289,0,0,22,0,30,0,37,3,2,0,0,1 
1,1,5.0,5.428571428571429,98143,0,3,0,0,0,5238674,0,0,10,9,17,45,70,1,2,7,0,1
1,0,7.0,0,27,15,2,0,0,0,131,0,0,11,0,15,0,22,0,1,0,0,0
1,1,4.5,0,-1,0,4,0,0,0,-1,0,0,7,0,21,0,28,1,2,0,0,1
-1,1,7.0,0,-1,0,3,0,0,0,8352491,0,0,15,0,23,0,30,1,2,0,0,1 
1,1,3.2,0,-1,11,5,1,0,0,-1,0,0,7,0,20,0,27,14,2,0,2,1
1,1,2.5,0,23,14,2,0,0,0,1413,0,0,3,0,6,0,13,0,1,0,0,0
-1,0,5.666666666666667,0,-1,14,3,0,0,0,-1,0,0,12,0,19,0,26,0,2,0,0,1
-1,0,6.5,0,34,-1,2,0,0,0,1002,0,0,10,0,14,0,21,1,1,0,0,0
1,1,6.0,0,-1,4,3,1,0,0,13976287,0,0,9,0,20,1,28,71,2,0,0,1
1,0,6.5,0,-1,10,2,0,0,0,-1,0,0,10,0,14,0,21,0,1,0,0,1
1,0,4.0,0,74,-1,2,0,0,0,744,0,0,5,0,9,0,16,0,1,0,0,0
1,1,3.25,4.5,-1,11,4,1,0,0,-1,0,0,5,7,16,11,35,2,3,2,0,1
1,1,9.666666666666666,0,-1,0,3,0,0,0,-1,0,0,23,0,31,0,38,21,2,0,0,1
1,1,7.5,0,82,-1,2,0,0,0,130,0,0,12,0,16,0,23,1,1,0,0,0
1,1,4.5,0,4,23,2,0,0,0,14,0,0,6,0,10,0,17,0,1,0,0,0
0,1,6.333333333333333,0,-1,-1,3,0,0,0,-1,0,0,14,0,21,0,28,45,2,0,0,1
1,1,4.0,19.0,1,-1,2,0,0,0,2,0,0,5,32,9,40,57,6,1,2,0,1
1,0,4.5,0,63,26,2,0,0,0,178,0,0,6,0,10,0,17,0,1,0,0,0
1,1,4.666666666666667,12.5,138224,2,3,1,0,0,1374004,0,0,6,21,16,28,52,0,2,2,0,1
